Date,Open,High,Low,Close,Adj Close,Volume
13-01-2023,3342.899902,3379,3305,3374.550049,3307.550049,1742837
16-01-2023,3317,3353,3298.050049,3334.050049,3334.050049,1843607
17-01-2023,3330,3381.800049,3321,3378.399902,3378.399902,1688475
18-01-2023,3380,3408.949951,3372.25,3390,3390,2421189
19-01-2023,3380,3387,3361,3373.100098,3373.100098,1585044
20-01-2023,3365,3394.649902,3355.600098,3363.100098,3363.100098,1529349
23-01-2023,3388,3419,3355.600098,3414.899902,3414.899902,1067916
24-01-2023,3425,3451.949951,3417.300049,3436.300049,3436.300049,1387863
25-01-2023,3425.300049,3435,3405,3429.75,3429.75,874110
27-01-2023,3426,3446,3382.300049,3411.050049,3411.050049,1785879
30-01-2023,3420,3458.449951,3385.550049,3433.649902,3433.649902,1953798
31-01-2023,3449,3449,3351,3358.699951,3358.699951,2820375
01-02-2023,3363,3419,3355,3408.350098,3408.350098,2205161
02-02-2023,3427,3469,3420.100098,3460.399902,3460.399902,1813847
03-02-2023,3504,3504,3452.899902,3482.300049,3482.300049,1804469
06-02-2023,3473.149902,3473.149902,3436.850098,3459.949951,3459.949951,1138714
07-02-2023,3468.899902,3493,3461.399902,3472.550049,3472.550049,1455647
08-02-2023,3478.050049,3539.899902,3478.050049,3520.100098,3520.100098,1986946
09-02-2023,3515,3547.600098,3505.300049,3540.850098,3540.850098,1655427
10-02-2023,3520,3542.350098,3508.149902,3537.550049,3537.550049,1187821
13-02-2023,3549,3549,3473.399902,3482.399902,3482.399902,1087939
14-02-2023,3505,3524.850098,3495,3500.100098,3500.100098,1579818
15-02-2023,3487,3526,3460.149902,3520.649902,3520.649902,1429449
16-02-2023,3527.199951,3575,3527,3558.050049,3558.050049,1618931
17-02-2023,3526.149902,3538.899902,3490,3501.149902,3501.149902,1061369
20-02-2023,3502,3522,3475.050049,3487.300049,3487.300049,1296082
21-02-2023,3494,3508.899902,3444.75,3451,3451,1139541
22-02-2023,3414.949951,3447,3395,3401.550049,3401.550049,1218430
23-02-2023,3421,3452.399902,3408,3413.800049,3413.800049,1441570
24-02-2023,3422.5,3433.949951,3382.300049,3400.449951,3400.449951,977592
27-02-2023,3390,3390,3316,3331.850098,3331.850098,1128022
28-02-2023,3328.5,3392,3299.899902,3312.850098,3312.850098,4116217
01-03-2023,3323,3389,3315,3385.699951,3385.699951,1669307
02-03-2023,3361,3369.899902,3318,3321.449951,3321.449951,1556538
03-03-2023,3354,3358,3331.100098,3342.149902,3342.149902,1043190
06-03-2023,3361.899902,3404.949951,3359,3371.850098,3371.850098,1334132
08-03-2023,3364,3396,3330.850098,3390.399902,3390.399902,1844590
09-03-2023,3385,3385,3330.850098,3336.850098,3336.850098,1648500
10-03-2023,3312.899902,3337.25,3290,3331,3331,1024404
13-03-2023,3333,3369.800049,3272,3281.949951,3281.949951,1901233
14-03-2023,3280,3304.399902,3209.399902,3214.949951,3214.949951,2670334
15-03-2023,3250,3260.350098,3192,3198.899902,3198.899902,1780522
16-03-2023,3208,3219.800049,3172,3185,3185,1901060
17-03-2023,3150.5,3221.399902,3144,3179.300049,3179.300049,6739966
20-03-2023,3169.649902,3169.649902,3095.050049,3143.300049,3143.300049,2289468
21-03-2023,3143.300049,3156.75,3097.449951,3106.100098,3106.100098,1815297
22-03-2023,3130.050049,3143.5,3106.100098,3130.800049,3130.800049,1123939
23-03-2023,3114.899902,3146.350098,3101,3124.649902,3124.649902,1372218
24-03-2023,3148.899902,3170,3106,3120.5,3120.5,1329577
27-03-2023,3135,3152.75,3106,3122.300049,3122.300049,1524217
28-03-2023,3127,3149.550049,3110.149902,3115.899902,3115.899902,1303530
29-03-2023,3129,3150,3104.100098,3138.899902,3138.899902,1740616
31-03-2023,3189.949951,3213,3152,3205.899902,3205.899902,2382581
03-04-2023,3224.949951,3224.949951,3173.75,3200,3200,1521830
05-04-2023,3185.5,3264.350098,3185.5,3239.800049,3239.800049,2655065
06-04-2023,3225,3257.350098,3215,3220.699951,3220.699951,1703464
10-04-2023,3220,3272,3215,3263.399902,3263.399902,2203187
11-04-2023,3264,3272.949951,3192.149902,3213.800049,3213.800049,2348779
12-04-2023,3227.949951,3260.949951,3199,3241.649902,3241.649902,2417727
13-04-2023,3210,3230,3180,3188.850098,3188.850098,4174070
17-04-2023,3134.100098,3163.399902,3070.25,3139.5,3139.5,5505048
18-04-2023,3154.949951,3156.850098,3110.600098,3130.75,3130.75,2617302
19-04-2023,3130.75,3140,3071.5,3089.600098,3089.600098,3298034
20-04-2023,3090,3113,3078,3104.800049,3104.800049,2419999
21-04-2023,3110,3164.449951,3100.800049,3160.850098,3160.850098,1929184
24-04-2023,3151.100098,3180.949951,3126.149902,3174.800049,3174.800049,1640676
25-04-2023,3183,3191.199951,3147.5,3176,3176,2024090
26-04-2023,3181,3208.399902,3181,3198.149902,3198.149902,2000029
27-04-2023,3185,3199.199951,3170.649902,3187.949951,3187.949951,2434446
28-04-2023,3200.399902,3227.25,3196.25,3219.25,3219.25,2931312
02-05-2023,3235,3235,3210,3219.399902,3219.399902,2321159
03-05-2023,3216,3216,3173.149902,3179.899902,3179.899902,2468285
04-05-2023,3180.149902,3224.449951,3178,3220.699951,3220.699951,1953253
05-05-2023,3220,3244,3210.050049,3230.699951,3230.699951,1710027
08-05-2023,3245,3254.850098,3231.300049,3250.600098,3250.600098,928235
09-05-2023,3252.600098,3298,3246,3283.25,3283.25,1107375
10-05-2023,3290,3306.5,3266.050049,3286.800049,3286.800049,1559987
